,总价,建筑面积,室,厅,卫,y_pred
0,89.0,89.0,2.0,2.0,1.0,84.54497210523554
1,99.8,143.0,3.0,2.0,1.0,143.36026172028707
2,32.0,43.3,1.0,1.0,1.0,32.32217560964682
3,51.5,57.0,2.0,1.0,1.0,50.448909977408164
4,210.0,160.8,3.0,2.0,2.0,178.26622367561836
5,118.0,200.0,3.0,1.0,1.0,199.12229927009804
6,84.0,75.06,2.0,1.0,1.0,68.68303672098288
7,96.0,90.0,2.0,2.0,1.0,85.55461367464721
8,107.0,99.44,3.0,2.0,1.0,99.38027495671486
9,205.0,156.0,3.0,2.0,2.0,173.41994414244238
10,105.0,92.7,3.0,2.0,1.0,92.57529077888023
11,198.0,142.1,4.0,2.0,2.0,163.6805711944417
12,65.0,62.93,2.0,1.0,1.0,56.436084484019354
13,56.0,70.1,2.0,1.0,1.0,63.67521453670101
14,85.0,89.0,2.0,1.0,1.0,82.75744019858152
15,285.0,169.2,4.0,3.0,3.0,209.76373165195554
16,115.0,86.1,2.0,2.0,1.0,81.61701155394171
17,97.0,104.0,3.0,1.0,1.0,102.19670860657803
18,205.0,167.0,3.0,2.0,2.0,184.5260014059707
19,290.0,280.0,4.0,2.0,3.0,319.8444856361142
20,400.0,209.0,2.0,2.0,2.0,222.63630245443917
21,120.0,91.0,2.0,2.0,1.0,86.56425524405888
22,115.0,128.63,2.0,2.0,1.0,124.5570675010199
23,119.0,130.45,3.0,2.0,2.0,147.62360204397427
24,148.0,121.67,3.0,2.0,1.0,121.82460704473621
25,89.9,93.0,2.0,2.0,1.0,88.58353838288221
26,37.0,50.0,1.0,1.0,1.0,39.086774124705
27,125.0,130.0,3.0,2.0,2.0,147.16926333773904
28,105.0,148.0,3.0,2.0,2.0,165.34281158714904
29,95.8,89.5,2.0,2.0,1.0,85.04979288994139
30,128.0,101.0,2.0,2.0,1.0,96.66067093817554
31,125.0,139.34,3.0,2.0,2.0,156.599315596044
32,70.0,82.0,2.0,2.0,1.0,77.47748111935388
33,81.0,84.0,2.0,1.0,1.0,77.70923235152318
34,85.0,109.0,2.0,1.0,1.0,102.95027158681485
35,95.0,108.0,2.0,2.0,1.0,103.72816192405722
36,41.0,62.0,2.0,2.0,1.0,57.28464973112055
37,110.0,86.0,2.0,2.0,1.0,81.51604739700055
38,78.0,65.1,2.0,1.0,1.0,58.62700668964266
39,90.0,95.0,2.0,1.0,1.0,88.81528961505151
40,46.0,55.0,2.0,1.0,1.0,48.42962683858484
41,51.0,55.0,1.0,1.0,1.0,44.13498197176333
42,110.0,130.7,2.0,2.0,2.0,143.5813675695057
43,107.0,89.5,2.0,2.0,1.0,85.04979288994139
44,140.0,90.0,2.0,2.0,1.0,85.55461367464721
45,160.0,136.1,3.0,2.0,2.0,153.32807691115022
46,680.0,260.0,4.0,3.0,3.0,301.43918615453487
47,41.0,50.5,2.0,1.0,1.0,43.886239776232344
48,126.0,126.0,3.0,2.0,2.0,143.13069706009236
49,103.0,108.0,2.0,2.0,1.0,103.72816192405722
50,100.0,108.0,2.0,2.0,1.0,103.72816192405722
51,107.0,88.38,2.0,2.0,1.0,83.91899433220031
52,76.0,76.28,2.0,2.0,1.0,71.70233134231914
53,45.0,41.0,1.0,1.0,1.0,30.0
54,89.0,106.0,3.0,2.0,1.0,106.00352365205539
55,65.0,58.1,1.0,1.0,1.0,47.2648708369395
56,36.4,52.0,1.0,1.0,1.0,41.10605726352833
57,170.0,220.0,3.0,2.0,2.0,238.03700458478903
58,109.0,83.8,2.0,2.0,1.0,79.29483594429487
59,61.0,59.0,1.0,1.0,1.0,48.17354824940999
60,125.0,103.0,2.0,2.0,1.0,98.67995407699888
61,67.0,74.94,2.0,1.0,1.0,68.56187973265347
62,103.0,84.0,2.0,2.0,1.0,79.49676425817721
63,72.0,75.11,2.0,2.0,1.0,70.52105070610749
64,48.0,60.0,2.0,1.0,1.0,53.47783468564318
65,75.0,95.11,3.0,2.0,1.0,95.00852696116235
66,56.0,75.0,2.0,2.0,1.0,70.4099901334722
67,76.8,87.0,2.0,2.0,1.0,82.52568896641222
68,63.0,85.0,2.0,2.0,1.0,80.50640582758888
69,59.8,65.0,2.0,1.0,1.0,58.5260425327015
70,75.0,105.0,2.0,2.0,1.0,100.69923721582221
71,230.0,188.0,2.0,2.0,1.0,184.49948747699054
72,130.0,150.0,3.0,2.0,2.0,167.36209472597236
73,56.0,56.0,1.0,1.0,1.0,45.14462354117499
74,29.5,37.58,1.0,1.0,1.0,26.547025832612093
75,160.0,120.99,3.0,2.0,2.0,138.07239279733992
76,82.0,90.0,2.0,2.0,1.0,85.55461367464721
77,102.0,94.6,2.0,2.0,1.0,90.19896489394088
78,39.8,56.17,2.0,1.0,1.0,49.61090747479649
79,75.0,86.81,2.0,2.0,1.0,82.333857068224
80,105.0,70.0,2.0,1.0,1.0,63.574250379759846
81,149.0,107.0,3.0,2.0,1.0,107.01316522146706
82,122.0,106.56,3.0,2.0,1.0,106.56892293092592
83,86.0,84.9,2.0,2.0,1.0,80.40544167064772
84,104.0,115.0,2.0,2.0,1.0,110.79565290993888
85,55.0,52.0,1.0,1.0,1.0,41.10605726352833
86,65.8,94.0,3.0,2.0,1.0,93.8878248191154
87,47.8,62.0,2.0,1.0,1.0,55.497117824466514
88,80.0,90.0,2.0,2.0,1.0,85.55461367464721
89,36.0,43.0,1.0,1.0,1.0,32.019283138823326
90,150.0,130.0,3.0,2.0,2.0,147.16926333773904
91,102.0,96.0,3.0,1.0,1.0,94.1195760512847
92,65.0,64.77,2.0,1.0,1.0,58.29382497173681
93,78.8,86.0,2.0,2.0,1.0,81.51604739700055
94,30.0,44.0,1.0,1.0,1.0,33.02892470823498
95,245.0,167.1,3.0,2.0,2.0,184.62696556291186
96,71.0,74.26,2.0,1.0,1.0,67.87532346545355
97,110.0,97.66,2.0,2.0,1.0,93.28846809634058
98,112.0,89.0,2.0,2.0,1.0,84.54497210523554
99,80.0,85.5,2.0,2.0,1.0,81.0112266122947
100,163.0,139.9,3.0,2.0,2.0,157.16471487491452
101,246.0,224.24,4.0,2.0,2.0,246.61252970591602
102,95.0,92.85,2.0,2.0,1.0,88.43209214747046
103,152.0,140.0,3.0,2.0,2.0,157.2656790318557
104,69.8,72.0,2.0,1.0,1.0,65.59353351858317
105,95.0,120.0,2.0,2.0,2.0,132.77820277680087
106,59.8,80.0,2.0,2.0,1.0,75.45819798053054
107,174.0,72.0,2.0,1.0,1.0,65.59353351858317
108,81.0,90.4,2.0,2.0,1.0,85.95847030241188
109,155.0,115.92,3.0,2.0,1.0,116.01916802061913
110,130.0,112.09,3.0,2.0,2.0,129.0865828295761
111,99.0,114.0,3.0,2.0,1.0,114.08065620734872
112,96.0,82.19,2.0,2.0,1.0,77.6693130175421
113,95.0,105.0,2.0,2.0,1.0,100.69923721582221
114,95.0,60.0,2.0,2.0,2.0,72.19970861210086
115,108.0,85.6,2.0,1.0,1.0,79.32465886258184
116,74.0,100.0,2.0,2.0,1.0,95.65102936876389
117,79.0,87.26,2.0,1.0,1.0,81.00066386780522
118,162.0,126.9,3.0,2.0,2.0,144.03937447256288
119,116.0,116.89,3.0,2.0,1.0,116.99852034294844
120,130.0,100.1,3.0,2.0,2.0,116.9809804123302
121,400.0,141.17,3.0,4.0,3.0,178.95636550117905
122,33.0,43.0,1.0,1.0,1.0,32.019283138823326
123,50.0,80.0,2.0,1.0,1.0,73.6706660738765
124,69.8,90.0,3.0,1.0,1.0,88.06172663481469
125,110.0,99.0,2.0,1.0,1.0,92.85385589269818
126,105.0,77.0,2.0,1.0,1.0,70.64174136564151
127,60.0,54.48,2.0,1.0,1.0,47.90461322249077
128,97.6,80.0,2.0,2.0,1.0,75.45819798053054
129,225.0,150.0,4.0,2.0,2.0,171.65673959279388
130,108.0,101.44,3.0,2.0,1.0,101.3995580955382
131,180.0,153.0,3.0,2.0,2.0,170.39101943420735
132,84.0,93.0,2.0,2.0,1.0,88.58353838288221
133,135.0,84.9,2.0,2.0,1.0,80.40544167064772
134,55.0,73.0,2.0,1.0,1.0,66.60317508799486
135,30.0,41.0,1.0,1.0,1.0,30.0
136,72.0,88.0,2.0,1.0,1.0,81.74779862916985
137,135.0,92.75,2.0,2.0,1.0,88.3311279905293
138,49.8,63.0,2.0,2.0,1.0,58.29429130053221
139,98.0,103.0,2.0,1.0,1.0,96.89242217034484
140,115.0,120.0,3.0,2.0,2.0,137.07284764362237
141,70.0,88.0,2.0,2.0,1.0,83.53533053582387
142,93.0,95.0,2.0,2.0,1.0,90.60282152170555
143,135.0,90.57,2.0,2.0,1.0,86.13010936921185
144,83.0,91.0,2.0,2.0,1.0,86.56425524405888
145,130.0,89.3,3.0,3.0,2.0,107.86438336933823
146,33.0,90.0,2.0,2.0,1.0,85.55461367464721
147,135.0,96.67,2.0,2.0,1.0,92.28892294262303
148,110.0,135.0,3.0,2.0,2.0,152.21747118479738
149,69.0,82.0,2.0,2.0,1.0,77.47748111935388
150,53.0,65.0,2.0,1.0,1.0,58.5260425327015
151,52.0,57.0,2.0,1.0,1.0,50.448909977408164
152,115.0,83.5,2.0,2.0,1.0,78.99194347347138
153,165.0,148.0,3.0,2.0,2.0,165.34281158714904
154,44.0,67.0,2.0,1.0,1.0,60.54532567152484
155,95.0,121.38,2.0,2.0,1.0,117.23716612278531
156,127.0,91.25,2.0,2.0,1.0,86.8166656364118
157,103.0,91.0,2.0,2.0,1.0,86.56425524405888
158,68.0,70.0,2.0,2.0,1.0,65.36178228641388
159,146.0,106.0,2.0,1.0,1.0,99.92134687857985
160,38.0,39.9,1.0,1.0,1.0,28.889394273647156
161,178.0,138.29,3.0,2.0,2.0,155.53919194816174
162,112.0,88.62,2.0,2.0,1.0,84.16130830885912
163,125.0,89.0,2.0,2.0,1.0,84.54497210523554
164,23.0,41.0,1.0,1.0,1.0,30.0
165,320.0,227.0,4.0,3.0,4.0,285.0553563837535
166,200.0,161.85,3.0,2.0,2.0,179.3263473235006
167,147.0,124.0,3.0,2.0,1.0,124.1770719014654
168,200.0,140.0,3.0,2.0,2.0,157.2656790318557
169,360.0,211.06,4.0,3.0,3.0,252.02732774752792
170,160.0,108.9,4.0,2.0,2.0,130.16047108997438
171,120.0,95.0,3.0,2.0,1.0,94.89746638852706
172,55.0,62.0,2.0,1.0,1.0,55.497117824466514
173,120.0,94.1,2.0,2.0,1.0,89.69414410923504
174,76.0,80.6,2.0,2.0,1.0,76.06398292217753
175,112.0,121.37,3.0,2.0,1.0,121.52171457391272
176,70.0,63.69,2.0,2.0,1.0,58.99094398342626
177,148.0,107.0,3.0,2.0,1.0,107.01316522146706
178,72.0,81.0,2.0,1.0,1.0,74.68030764328817
179,39.5,57.32,2.0,1.0,1.0,50.77199527961991
180,140.0,116.8,3.0,2.0,1.0,116.90765260170139
181,75.5,87.7,2.0,2.0,1.0,83.23243806500038
182,70.0,90.0,3.0,1.0,1.0,88.06172663481469
183,167.9,142.0,3.0,2.0,2.0,159.28496217067905
184,84.0,85.0,2.0,2.0,1.0,80.50640582758888
